,Year,county,state,count
2208,2011,MARTIN,KY,198
2209,2011,MASON,KY,1361
2210,2011,MASON,WA,5375
2211,2011,MASON,WV,898
2212,2011,MAYES,OK,1714
2213,2011,MCCLAIN,OK,1645
2214,2011,MCCOOK,SD,96
2215,2011,MCCORMICK,SC,368
2216,2011,MCCRACKEN,KY,3753
2217,2011,MCCREARY,KY,305
2218,2011,MCCURTAIN,OK,2236
2219,2011,MCDOWELL,WV,670
2220,2011,MCDUFFIE,GA,668
2221,2011,MCINTOSH,GA,850
2222,2011,MCINTOSH,OK,901
2223,2011,MCKEAN,PA,1668
2224,2011,MCKINLEY,NM,5054
2225,2011,MCLEAN,KY,132
2226,2011,MCPHERSON,KS,1289
2227,2011,MCPHERSON,NE,0
2228,2011,MCPHERSON,SD,2
2229,2011,MEADE,KS,56
2230,2011,MEADE,KY,366
2231,2011,MEADE,SD,436
2232,2011,MEDINA,OH,2503
2233,2011,MEIGS,OH,705
2234,2011,MELLETTE,SD,36
2235,2011,MENDOCINO,CA,3965
2236,2011,MENIFEE,KY,104
2237,2011,MENOMINEE,WI,84
2238,2011,MERCED,CA,21144
2239,2011,MERCER,KY,543
2240,2011,MERCER,NJ,18481
2241,2011,MERCER,OH,1878
2242,2011,MERCER,PA,1763
2243,2011,MERCER,WV,2893
2244,2011,MERIWETHER,GA,1138
2245,2011,MERRICK,NE,124
2246,2011,MERRIMACK,NH,6211
2247,2011,MESA,CO,8993
2248,2011,METCALFE,KY,142
2249,2011,MIAMI,KS,1286
2250,2011,MIAMI,OH,6248
2251,2011,MIAMI-DADE,FL,276121
2252,2011,MIDDLESEX,NJ,33113
2253,2011,MIFFLIN,PA,1927
2254,2011,MILLER,GA,140
2255,2011,MILWAUKEE,WI,100494
2256,2011,MINER,SD,38
2257,2011,MINERAL,CO,6
2258,2011,MINERAL,NV,14
2259,2011,MINERAL,WV,1065
2260,2011,MINGO,WV,668
2261,2011,MINNEHAHA,SD,888
2262,2011,MITCHELL,GA,1545
2263,2011,MITCHELL,KS,170
2264,2011,MODOC,CA,389
2265,2011,MOFFAT,CO,633
2266,2011,MOHAVE,AZ,13765
2267,2011,MONMOUTH,NJ,30015
2268,2011,MONO,CA,721
2269,2011,MONONGALIA,WV,4296
2270,2011,MONROE,FL,7158
2271,2011,MONROE,GA,1489
2272,2011,MONROE,KY,20
2273,2011,MONROE,NY,49408
2274,2011,MONROE,OH,288
2275,2011,MONROE,PA,9471
2276,2011,MONROE,WI,1797
2277,2011,MONROE,WV,274
2278,2011,MONTEREY,CA,23763
2279,2011,MONTEZUMA,CO,1155
2280,2011,MONTGOMERY,GA,0
2281,2011,MONTGOMERY,KS,2686
2282,2011,MONTGOMERY,KY,2388
2283,2011,MONTGOMERY,NY,2166
2284,2011,MONTGOMERY,OH,38530
2285,2011,MONTGOMERY,PA,24988
2286,2011,MONTOUR,PA,344
2287,2011,MONTROSE,CO,1830
2288,2011,MOODY,SD,171
2289,2011,MORA,NM,2
2290,2011,MORGAN,CO,836
2291,2011,MORGAN,GA,815
2292,2011,MORGAN,KY,136
2293,2011,MORGAN,OH,344
2294,2011,MORGAN,WV,516
2295,2011,MORRILL,NE,66
2296,2011,MORRIS,KS,219
2297,2011,MORRIS,NJ,12296
2298,2011,MORROW,OH,1237
2299,2011,MORROW,OR,652
2300,2011,MORTON,KS,86
2301,2011,MUHLENBERG,KY,387
2302,2011,MULTNOMAH,OR,13215
2303,2011,MURRAY,GA,2107
2304,2011,MURRAY,OK,556
2305,2011,MUSCOGEE,GA,26977
2306,2011,MUSKINGUM,OH,6626
2307,2011,MUSKOGEE,OK,3547
2308,2011,NANCE,NE,56
2309,2011,NAPA,CA,6513
2310,2011,NASSAU,FL,3272
2311,2011,NASSAU,NY,38645
2312,2011,NATRONA,WY,5268
2313,2011,NAVAJO,AZ,5455
2314,2011,NELSON,KY,1433
2315,2011,NEMAHA,KS,83
2316,2011,NEMAHA,NE,46
2317,2011,NEOSHO,KS,909
2318,2011,NESS,KS,46
2319,2011,NEVADA,CA,3413
2320,2011,NEW YORK,NY,150
2321,2011,NEWBERRY,SC,2400
2322,2011,NEWTON,GA,7250
2323,2011,NIAGARA,NY,14370
2324,2011,NICHOLAS,KY,118
2325,2011,NICHOLAS,WV,1226
2326,2011,NIOBRARA,WY,30
2327,2011,NOBLE,OH,0
2328,2011,NOBLE,OK,240
2329,2011,NORTHAMPTON,PA,7275
2330,2011,NORTHUMBERLAND,PA,1561
2331,2011,NORTON,KS,152
2332,2011,NOWATA,OK,483
2333,2011,NUCKOLLS,NE,20
2334,2011,NYE,NV,1523
2335,2011,OCEAN,NJ,25320
2336,2011,OCONEE,GA,1193
2337,2011,OCONEE,SC,5222
2338,2011,OCONTO,WI,1386
2339,2011,OGLALA LAKOTA,SD,0
2340,2011,OGLETHORPE,GA,1424
2341,2011,OHIO,KY,507
2342,2011,OHIO,WV,582
2343,2011,OKALOOSA,FL,12061
2344,2011,OKANOGAN,WA,1551
2345,2011,OKEECHOBEE,FL,3199
2346,2011,OKFUSKEE,OK,603
2347,2011,OKLAHOMA,OK,18242
2348,2011,OKMULGEE,OK,901
2349,2011,OLDHAM,KY,1422
2350,2011,ONEIDA,NY,11851
2351,2011,ONEIDA,WI,1047
2352,2011,ONONDAGA,NY,25260
2353,2011,ONTARIO,NY,4211
2354,2011,ORANGE,CA,136608
2355,2011,ORANGE,FL,119247
2356,2011,ORANGE,NY,17727
2357,2011,ORANGE,VT,264
2358,2011,ORANGEBURG,SC,10877
2359,2011,ORLEANS,NY,1995
2360,2011,ORLEANS,VT,1312
2361,2011,OSAGE,KS,556
2362,2011,OSAGE,OK,1254
2363,2011,OSBORNE,KS,68
2364,2011,OSCEOLA,FL,22585
2365,2011,OSWEGO,NY,6385
2366,2011,OTERO,CO,703
2367,2011,OTERO,NM,3232
2368,2011,OTOE,NE,532
2369,2011,OTSEGO,NY,2281
2370,2011,OTTAWA,KS,268
2371,2011,OTTAWA,OH,1330
2372,2011,OTTAWA,OK,1620
2373,2011,OURAY,CO,92
2374,2011,OUTAGAMIE,WI,4205
2375,2011,OWEN,KY,154
2376,2011,OWSLEY,KY,27
2377,2011,OZAUKEE,WI,1919
2378,2011,PACIFIC,WA,1079
2379,2011,PALM BEACH,FL,104875
2380,2011,PARK,CO,279
2381,2011,PARK,WY,1208
2382,2011,PASCO,FL,32169
2383,2011,PASSAIC,NJ,27938
2384,2011,PAULDING,GA,6805
2385,2011,PAULDING,OH,473
2386,2011,PAWNEE,KS,337
2387,2011,PAWNEE,NE,82
2388,2011,PAWNEE,OK,571
2389,2011,PAYNE,OK,4528
2390,2011,PEACH,GA,3633
2391,2011,PEND OREILLE,WA,856
2392,2011,PENDLETON,KY,359
2393,2011,PENDLETON,WV,78
2394,2011,PENNINGTON,SD,7706
2395,2011,PEPIN,WI,126
2396,2011,PERKINS,NE,39
2397,2011,PERKINS,SD,16
2398,2011,PERRY,KY,825
2399,2011,PERRY,OH,656
2400,2011,PERRY,PA,1715
2401,2011,PERSHING,NV,164
2402,2011,PHELPS,NE,358
2403,2011,PHILLIPS,CO,57
2404,2011,PHILLIPS,KS,56
2405,2011,PICKAWAY,OH,5252
2406,2011,PICKENS,GA,1402
2407,2011,PICKENS,SC,6477
2408,2011,PIERCE,GA,412
2409,2011,PIERCE,NE,88
2410,2011,PIERCE,WA,68572
2411,2011,PIERCE,WI,1097
2412,2011,PIKE,GA,248
2413,2011,PIKE,KY,983
2414,2011,PIKE,OH,678
2415,2011,PIKE,PA,2387
2416,2011,PIMA,AZ,56696
2417,2011,PINAL,AZ,19111
2418,2011,PINELLAS,FL,81812
2419,2011,PITKIN,CO,786
2420,2011,PITTSBURG,OK,3090
2421,2011,PLACER,CA,16656
2422,2011,PLATTE,NE,1325
2423,2011,PLATTE,WY,382
2424,2011,PLEASANTS,WV,44
2425,2011,PLUMAS,CA,987
2426,2011,POCAHONTAS,WV,197
2427,2011,POLK,FL,45327
2428,2011,POLK,GA,3749
2429,2011,POLK,NE,122
2430,2011,POLK,OR,2580
2431,2011,POLK,WI,1489
2432,2011,PONTOTOC,OK,2148
2433,2011,PORTAGE,OH,6309
2434,2011,PORTAGE,WI,2640
2435,2011,POTTAWATOMIE,KS,664
2436,2011,POTTAWATOMIE,OK,6091
2437,2011,POTTER,PA,421
2438,2011,POTTER,SD,8
2439,2011,POWELL,KY,394
2440,2011,PRATT,KS,685
2441,2011,PREBLE,OH,1848
2442,2011,PRESTON,WV,1016
2443,2011,PRICE,WI,410
2444,2011,PROWERS,CO,582
2445,2011,PUEBLO,CO,15896
2446,2011,PULASKI,GA,594
2447,2011,PULASKI,KY,3237
2448,2011,PUSHMATAHA,OK,464
2449,2011,PUTNAM,FL,7984
2450,2011,PUTNAM,GA,1404
2451,2011,PUTNAM,NY,1692
2452,2011,PUTNAM,OH,247
2453,2011,PUTNAM,WV,1345
2454,2011,QUAY,NM,753
2455,2011,QUITMAN,GA,86
2456,2011,RABUN,GA,474
2457,2011,RACINE,WI,12141
2458,2011,RALEIGH,WV,5282
2459,2011,RANDOLPH,GA,298
2460,2011,RANDOLPH,WV,969
2461,2011,RAWLINS,KS,40
2462,2011,RED WILLOW,NE,532
2463,2011,RENO,KS,6374
2464,2011,RENSSELAER,NY,9361
2465,2011,REPUBLIC,KS,102
2466,2011,RICE,KS,234
2467,2011,RICHARDSON,NE,138
2468,2011,RICHLAND,OH,11344
2469,2011,RICHLAND,SC,27850
2470,2011,RICHLAND,WI,252
2471,2011,RICHMOND,GA,29241
2472,2011,RILEY,KS,3438
2473,2011,RIO ARRIBA,NM,191
2474,2011,RIO BLANCO,CO,138
2475,2011,RIO GRANDE,CO,424
2476,2011,RITCHIE,WV,324
2477,2011,RIVERSIDE,CA,139824
2478,2011,ROANE,WV,302
2479,2011,ROBERTS,SD,298
2480,2011,ROBERTSON,KY,0
2481,2011,ROCK,NE,24
2482,2011,ROCK,WI,10337
2483,2011,ROCKCASTLE,KY,274
2484,2011,ROCKDALE,GA,7860
2485,2011,ROCKINGHAM,NH,12033
2486,2011,ROCKLAND,NY,9092
2487,2011,ROGER MILLS,OK,118
2488,2011,ROGERS,OK,2347
2489,2011,ROOKS,KS,40
2490,2011,ROOSEVELT,NM,1390
2491,2011,ROSS,OH,8428
2492,2011,ROUTT,CO,911
2493,2011,ROWAN,KY,634
2494,2011,RUSH,KS,70
2495,2011,RUSK,WI,336
2496,2011,RUSSELL,KS,269
2497,2011,RUSSELL,KY,266
2498,2011,RUTLAND,VT,4507
2499,2011,SACRAMENTO,CA,106044
2500,2011,SAGUACHE,CO,64
2501,2011,SALEM,NJ,3551
2502,2011,SALINE,KS,5272
2503,2011,SALINE,NE,611
2504,2011,SALUDA,SC,1033
2505,2011,SAN BENITO,CA,2235
2506,2011,SAN BERNARDINO,CA,131889
2507,2011,SAN DIEGO,CA,152214
2508,2011,SAN JOAQUIN,CA,69783
2509,2011,SAN JUAN,CO,55
2510,2011,SAN JUAN,NM,7163
2511,2011,SAN JUAN,WA,396
2512,2011,SAN LUIS OBISPO,CA,13776
2513,2011,SAN MATEO,CA,30221
2514,2011,SAN MIGUEL,CO,381
2515,2011,SAN MIGUEL,NM,1275
2516,2011,SANBORN,SD,0
2517,2011,SANDOVAL,NM,1440
2518,2011,SANDUSKY,OH,3376
2519,2011,SANTA BARBARA,CA,21525
2520,2011,SANTA CLARA,CA,87258
2521,2011,SANTA CRUZ,AZ,1917
2522,2011,SANTA CRUZ,CA,19815
2523,2011,SANTA FE,NM,10696
2524,2011,SANTA ROSA,FL,5337
2525,2011,SARASOTA,FL,29211
2526,2011,SARATOGA,NY,6109
2527,2011,SARPY,NE,5479
2528,2011,SAUK,WI,3899
2529,2011,SAUNDERS,NE,483
2530,2011,SAWYER,WI,1162
2531,2011,SCHENECTADY,NY,11069
2532,2011,SCHLEY,GA,150
2533,2011,SCHOHARIE,NY,868
2534,2011,SCHUYLER,NY,326
2535,2011,SCHUYLKILL,PA,4325
2536,2011,SCIOTO,OH,7020
2537,2011,SCOTT,KS,127
2538,2011,SCOTT,KY,2996
2539,2011,SCOTTS BLUFF,NE,2289
2540,2011,SCREVEN,GA,701
2541,2011,SEDGWICK,CO,48
2542,2011,SEDGWICK,KS,50033
2543,2011,SEMINOLE,FL,24533
2544,2011,SEMINOLE,GA,323
2545,2011,SEMINOLE,OK,1762
2546,2011,SENECA,NY,1188
2547,2011,SENECA,OH,861
2548,2011,SEQUOYAH,OK,2039
2549,2011,SEWARD,KS,1270
2550,2011,SEWARD,NE,198
2551,2011,SHASTA,CA,12501
2552,2011,SHAWANO,WI,1554
2553,2011,SHAWNEE,KS,19374
2554,2011,SHEBOYGAN,WI,5106
2555,2011,SHELBY,KY,1728
2556,2011,SHELBY,OH,3055
2557,2011,SHERIDAN,KS,30
2558,2011,SHERIDAN,NE,222
2559,2011,SHERIDAN,WY,1140
2560,2011,SHERMAN,KS,54
2561,2011,SHERMAN,NE,40
2562,2011,SHERMAN,OR,69
2563,2011,SIERRA,CA,124
2564,2011,SIERRA,NM,519
2565,2011,SIMPSON,KY,1140
2566,2011,SIOUX,NE,2
2567,2011,SISKIYOU,CA,2037
2568,2011,SKAGIT,WA,10623
2569,2011,SKAMANIA,WA,448
2570,2011,SMITH,KS,0
2571,2011,SNOHOMISH,WA,42084
2572,2011,SNYDER,PA,1703
2573,2011,SOCORRO,NM,1085
2574,2011,SOLANO,CA,27737
2575,2011,SOMERSET,NJ,9246
2576,2011,SOMERSET,PA,1940
2577,2011,SONOMA,CA,20068
2578,2011,SPALDING,GA,7005
2579,2011,SPARTANBURG,SC,23009
2580,2011,SPENCER,KY,412
2581,2011,SPINK,SD,122
2582,2011,SPOKANE,WA,52566
2583,2011,STAFFORD,KS,118
2584,2011,STANISLAUS,CA,43473
2585,2011,STANLEY,SD,72
2586,2011,STANTON,KS,30
2587,2011,STANTON,NE,130
2588,2011,STARK,OH,24719
2589,2011,STEPHENS,GA,2096
2590,2011,STEPHENS,OK,2705
2591,2011,STEUBEN,NY,3368
2592,2011,STEVENS,KS,28
2593,2011,STEVENS,WA,1796
2594,2011,STEWART,GA,58
2595,2011,STOREY,NV,154
2596,2011,STRAFFORD,NH,6719
2597,2011,SUBLETTE,WY,322
2598,2011,SUFFOLK,NY,61966
2599,2011,SULLIVAN,NH,1668
2600,2011,SULLIVAN,NY,3880
2601,2011,SULLIVAN,PA,244
2602,2011,SULLY,SD,18
2603,2011,SUMMERS,WV,509
2604,2011,SUMMIT,CO,1674
2605,2011,SUMMIT,OH,39894
2606,2011,SUMNER,KS,1361
2607,2011,SUMTER,FL,1932
2608,2011,SUMTER,GA,3811
2609,2011,SUMTER,SC,9705
2610,2011,SUSQUEHANNA,PA,1261
2611,2011,SUSSEX,NJ,3535
2612,2011,SUTTER,CA,6107
2613,2011,SUWANNEE,FL,2078
2614,2011,SWEETWATER,WY,2469
2615,2011,TALBOT,GA,90
2616,2011,TALIAFERRO,GA,150
2617,2011,TAOS,NM,1677
2618,2011,TATTNALL,GA,936
2619,2011,TAYLOR,FL,1071
2620,2011,TAYLOR,GA,222
2621,2011,TAYLOR,KY,1331
2622,2011,TAYLOR,WI,616
2623,2011,TAYLOR,WV,78
2624,2011,TEHAMA,CA,3612
2625,2011,TELFAIR,GA,216
2626,2011,TELLER,CO,604
2627,2011,TERRELL,GA,396
2628,2011,TETON,WY,802
2629,2011,TEXAS,OK,821
2630,2011,THAYER,NE,156
2631,2011,THOMAS,GA,3693
2632,2011,THOMAS,KS,290
2633,2011,THOMAS,NE,2
2634,2011,THURSTON,NE,0
2635,2011,THURSTON,WA,15309
2636,2011,TIFT,GA,4925
2637,2011,TILLAMOOK,OR,1160
2638,2011,TILLMAN,OK,403
2639,2011,TIOGA,NY,1181
2640,2011,TIOGA,PA,1148
2641,2011,TODD,KY,299
2642,2011,TODD,SD,0
2643,2011,TOMPKINS,NY,3672
2644,2011,TOOMBS,GA,604
2645,2011,TORRANCE,NM,634
2646,2011,TOWNS,GA,390
2647,2011,TREGO,KS,46
2648,2011,TREMPEALEAU,WI,554
2649,2011,TREUTLEN,GA,176
2650,2011,TRIGG,KY,598
2651,2011,TRIMBLE,KY,18
2652,2011,TRINITY,CA,344
2653,2011,TRIPP,SD,62
2654,2011,TROUP,GA,5327
2655,2011,TRUMBULL,OH,14635
2656,2011,TUCKER,WV,64
2657,2011,TULARE,CA,34357
2658,2011,TULSA,OK,3402
2659,2011,TUOLUMNE,CA,2744
2660,2011,TURNER,GA,643
2661,2011,TURNER,SD,85
2662,2011,TUSCARAWAS,OH,1769
2663,2011,TWIGGS,GA,366
2664,2011,TYLER,WV,253
2665,2011,UINTA,WY,755
2666,2011,ULSTER,NY,7554
2667,2011,UMATILLA,OR,5070
2668,2011,UNION,FL,410
2669,2011,UNION,GA,306
2670,2011,UNION,KY,394
2671,2011,UNION,NJ,30860
2672,2011,UNION,NM,42
2673,2011,UNION,OH,1622
2674,2011,UNION,OR,2631
2675,2011,UNION,PA,781
2676,2011,UNION,SC,2363
2677,2011,UNION,SD,202
2678,2011,UPSHUR,WV,736
2679,2011,UPSON,GA,1821
2680,2011,VALENCIA,NM,6215
2681,2011,VALLEY,NE,0
2682,2011,VAN WERT,OH,1499
2683,2011,VENANGO,PA,1501
2684,2011,VENTURA,CA,31841
2685,2011,VERNON,WI,655
2686,2011,VILAS,WI,658
2687,2011,VINTON,OH,800
2688,2011,VOLUSIA,FL,41455
2689,2011,WABAUNSEE,KS,214
2690,2011,WAGONER,OK,2719
2691,2011,WAHKIAKUM,WA,37
2692,2011,WAKULLA,FL,1685
2693,2011,WALKER,GA,3745
2694,2011,WALLA WALLA,WA,4223
2695,2011,WALLACE,KS,2
2696,2011,WALLOWA,OR,108
2697,2011,WALTON,FL,3331
2698,2011,WALTON,GA,4366
2699,2011,WALWORTH,SD,188
2700,2011,WALWORTH,WI,3593
2701,2011,WARE,GA,1626
2702,2011,WARREN,GA,164
2703,2011,WARREN,KY,7056
2704,2011,WARREN,NJ,3549
2705,2011,WARREN,NY,2960
2706,2011,WARREN,OH,4318
2707,2011,WARREN,PA,1337
2708,2011,WASCO,OR,1424
2709,2011,WASHAKIE,WY,74
2710,2011,WASHBURN,WI,599
2711,2011,WASHINGTON,CO,180
2712,2011,WASHINGTON,FL,794
2713,2011,WASHINGTON,GA,1395
2714,2011,WASHINGTON,KS,71
2715,2011,WASHINGTON,KY,134
2716,2011,WASHINGTON,NE,442
2717,2011,WASHINGTON,NY,1718
2718,2011,WASHINGTON,OH,1632
2719,2011,WASHINGTON,OK,698
2720,2011,WASHINGTON,OR,20507
2721,2011,WASHINGTON,PA,5031
2722,2011,WASHINGTON,VT,2972
2723,2011,WASHINGTON,WI,4591
2724,2011,WASHITA,OK,153
2725,2011,WASHOE,NV,23682
2726,2011,WAUKESHA,WI,9751
2727,2011,WAUPACA,WI,2168
2728,2011,WAUSHARA,WI,797
2729,2011,WAYNE,GA,3930
2730,2011,WAYNE,KY,522
2731,2011,WAYNE,NE,42
2732,2011,WAYNE,NY,3115
2733,2011,WAYNE,OH,3924
2734,2011,WAYNE,PA,1283
2735,2011,WAYNE,WV,1574
2736,2011,WEBSTER,GA,65
2737,2011,WEBSTER,KY,60
2738,2011,WEBSTER,NE,82
2739,2011,WEBSTER,WV,132
2740,2011,WELD,CO,11393
2741,2011,WESTCHESTER,NY,31175
2742,2011,WESTMORELAND,PA,8870
2743,2011,WESTON,WY,198
2744,2011,WETZEL,WV,152
2745,2011,WHATCOM,WA,12891
2746,2011,WHEELER,GA,134
2747,2011,WHEELER,NE,8
2748,2011,WHEELER,OR,7
2749,2011,WHITE,GA,1418
2750,2011,WHITE PINE,NV,351
2751,2011,WHITFIELD,GA,6915
2752,2011,WHITLEY,KY,700
2753,2011,WHITMAN,WA,1639
2754,2011,WICHITA,KS,80
2755,2011,WILCOX,GA,246
2756,2011,WILKES,GA,130
2757,2011,WILKINSON,GA,423
2758,2011,WILLIAMS,OH,1213
2759,2011,WILLIAMSBURG,SC,2735
2760,2011,WILSON,KS,382
2761,2011,WINDHAM,VT,1588
2762,2011,WINDSOR,VT,1967
2763,2011,WINNEBAGO,WI,6162
2764,2011,WIRT,WV,91
2765,2011,WOLFE,KY,52
2766,2011,WOOD,OH,5145
2767,2011,WOOD,WI,2121
2768,2011,WOOD,WV,4330
2769,2011,WOODFORD,KY,1579
2770,2011,WOODS,OK,199
2771,2011,WOODSON,KS,217
2772,2011,WOODWARD,OK,1355
2773,2011,WORTH,GA,1113
2774,2011,WYANDOT,OH,104
2775,2011,WYANDOTTE,KS,18363
2776,2011,WYOMING,NY,1021
2777,2011,WYOMING,PA,724
2778,2011,WYOMING,WV,885
2779,2011,YAKIMA,WA,22547
2780,2011,YAMHILL,OR,4901
2781,2011,YANKTON,SD,963
2782,2011,YATES,NY,819
2783,2011,YAVAPAI,AZ,10314
2784,2011,YOLO,CA,11750
2785,2011,YORK,NE,544
2786,2011,YORK,PA,18738
2787,2011,YORK,SC,15405
2788,2011,YUBA,CA,4720
2789,2011,YUMA,AZ,8904
2790,2011,YUMA,CO,140
2791,2011,ZIEBACH,SD,2
2792,2012,ABBEVILLE,SC,1635
2793,2012,ADAIR,KY,186
2794,2012,ADAIR,OK,811
2795,2012,ADAMS,CO,17654
2796,2012,ADAMS,NE,2216
2797,2012,ADAMS,OH,982
2798,2012,ADAMS,PA,1174
2799,2012,ADAMS,WA,1592
2800,2012,ADAMS,WI,1200
2801,2012,ADDISON,VT,1159
2802,2012,AIKEN,SC,12309
2803,2012,ALACHUA,FL,20151
2804,2012,ALAMEDA,CA,148251
2805,2012,ALAMOSA,CO,85
2806,2012,ALBANY,NY,19825
2807,2012,ALBANY,WY,1955
2808,2012,ALFALFA,OK,104
2809,2012,ALLEGANY,NY,1686
2810,2012,ALLEGHENY,PA,52350
2811,2012,ALLEN,KS,856
2812,2012,ALLEN,KY,286
2813,2012,ALLEN,OH,8176
2814,2012,ALLENDALE,SC,759
2815,2012,ALPINE,CA,102
2816,2012,AMADOR,CA,1856
2817,2012,ANDERSON,KS,417
2818,2012,ANDERSON,KY,292
2819,2012,ANDERSON,SC,20981
2820,2012,ANTELOPE,NE,36
2821,2012,APACHE,AZ,993
2822,2012,APPLING,GA,1254
2823,2012,ARAPAHOE,CO,13094
2824,2012,ARCHULETA,CO,447
2825,2012,ARMSTRONG,PA,404
2826,2012,ARTHUR,NE,0
2827,2012,ASHLAND,OH,2136
2828,2012,ASHLAND,WI,1113
2829,2012,ASHTABULA,OH,3626
2830,2012,ASOTIN,WA,1589
2831,2012,ATCHISON,KS,1057
2832,2012,ATHENS,OH,3036
2833,2012,ATKINSON,GA,292
2834,2012,ATLANTIC,NJ,19020
2835,2012,ATOKA,OK,535
2836,2012,AUGLAIZE,OH,824
2837,2012,AURORA,SD,34
2838,2012,BACA,CO,34
2839,2012,BACON,GA,410
2840,2012,BAKER,FL,722
2841,2012,BAKER,GA,72
2842,2012,BAKER,OR,154
2843,2012,BALDWIN,GA,3345
2844,2012,BALLARD,KY,329
2845,2012,BAMBERG,SC,1592
2846,2012,BANKS,GA,1144
2847,2012,BANNER,NE,2
2848,2012,BARBER,KS,222
2849,2012,BARBOUR,WV,380
2850,2012,BARNWELL,SC,2660
2851,2012,BARREN,KY,979
2852,2012,BARRON,WI,955
2853,2012,BARROW,GA,3893
2854,2012,BARTON,KS,2248
2855,2012,BARTOW,GA,8552
2856,2012,BATH,KY,42
2857,2012,BAY,FL,16526
2858,2012,BAYFIELD,WI,629
2859,2012,BEADLE,SD,1006
2860,2012,BEAUFORT,SC,11934
2861,2012,BEAVER,OK,180
2862,2012,BEAVER,PA,5552
2863,2012,BECKHAM,OK,1059
2864,2012,BEDFORD,PA,1483
2865,2012,BELKNAP,NH,4059
2866,2012,BELL,KY,1983
2867,2012,BELMONT,OH,373
2868,2012,BEN HILL,GA,1195
2869,2012,BENNETT,SD,61
2870,2012,BENNINGTON,VT,2043
2871,2012,BENT,CO,206
2872,2012,BENTON,OR,3468
2873,2012,BENTON,WA,9974
2874,2012,BERGEN,NJ,24112
2875,2012,BERKELEY,SC,12792
2876,2012,BERKELEY,WV,6474
2877,2012,BERKS,PA,9189
2878,2012,BERNALILLO,NM,75105
2879,2012,BERRIEN,GA,943
2880,2012,BIBB,GA,5703
2881,2012,BIG HORN,WY,125
2882,2012,BLAINE,NE,0
2883,2012,BLAINE,OK,354
2884,2012,BLAIR,PA,1795
2885,2012,BLECKLEY,GA,781
2886,2012,BON HOMME,SD,4
2887,2012,BOONE,KY,6503
2888,2012,BOONE,NE,0
2889,2012,BOONE,WV,939
2890,2012,BOULDER,CO,9449
2891,2012,BOURBON,KS,1102
2892,2012,BOURBON,KY,878
2893,2012,BOX BUTTE,NE,10
2894,2012,BOYD,KY,3222
2895,2012,BOYD,NE,0
2896,2012,BOYLE,KY,1439
2897,2012,BRACKEN,KY,287
2898,2012,BRADFORD,FL,1346
2899,2012,BRADFORD,PA,1884
2900,2012,BRANTLEY,GA,772
2901,2012,BRAXTON,WV,381
2902,2012,BREATHITT,KY,114
2903,2012,BRECKINRIDGE,KY,109
2904,2012,BREVARD,FL,39282
2905,2012,BRONX,NY,54
2906,2012,BROOKE,WV,317
2907,2012,BROOKINGS,SD,318
2908,2012,BROOKS,GA,1130
2909,2012,BROOME,NY,13721
2910,2012,BROWARD,FL,151460
2911,2012,BROWN,KS,440
2912,2012,BROWN,NE,78
2913,2012,BROWN,OH,829
2914,2012,BROWN,SD,1227
2915,2012,BROWN,WI,11007
2916,2012,BRULE,SD,222
2917,2012,BRYAN,GA,1312
2918,2012,BRYAN,OK,3076
2919,2012,BUCKS,PA,16951
2920,2012,BUFFALO,NE,2148
2921,2012,BUFFALO,SD,0
2922,2012,BUFFALO,WI,58
2923,2012,BULLITT,KY,2846
2924,2012,BULLOCH,GA,4862
2925,2012,BURKE,GA,1098
2926,2012,BURLINGTON,NJ,17417
2927,2012,BURNETT,WI,892
2928,2012,BURT,NE,74
2929,2012,BUTLER,KS,3827
2930,2012,BUTLER,KY,213
2931,2012,BUTLER,NE,78
2932,2012,BUTLER,OH,22324
2933,2012,BUTLER,PA,4959
2934,2012,BUTTE,CA,12734
2935,2012,BUTTE,SD,391
2936,2012,BUTTS,GA,1246
2937,2012,CABELL,WV,4112
2938,2012,CADDO,OK,1204
2939,2012,CALAVERAS,CA,2500
2940,2012,CALDWELL,KY,541
2941,2012,CALEDONIA,VT,1441
2942,2012,CALHOUN,FL,268
2943,2012,CALHOUN,GA,76
2944,2012,CALHOUN,SC,1210
2945,2012,CALHOUN,WV,128
2946,2012,CALLOWAY,KY,2139
2947,2012,CALUMET,WI,676
2948,2012,CAMBRIA,PA,5537
2949,2012,CAMDEN,GA,3307
2950,2012,CAMDEN,NJ,39677
2951,2012,CAMERON,PA,216
2952,2012,CAMPBELL,KY,6397
2953,2012,CAMPBELL,SD,17
2954,2012,CAMPBELL,WY,2983
2955,2012,CANADIAN,OK,3846
2956,2012,CANDLER,GA,454
2957,2012,CAPE MAY,NJ,9333
2958,2012,CARBON,PA,2124
2959,2012,CARBON,WY,736
2960,2012,CARLISLE,KY,88
2961,2012,CARROLL,GA,6918
2962,2012,CARROLL,KY,331
2963,2012,CARROLL,NH,2388
2964,2012,CARROLL,OH,572
2965,2012,CARTER,KY,338
2966,2012,CARTER,OK,4695
2967,2012,CASEY,KY,184
2968,2012,CASS,NE,1032
2969,2012,CATOOSA,GA,2667
2970,2012,CATRON,NM,2
2971,2012,CATTARAUGUS,NY,4113
2972,2012,CAYUGA,NY,3607
2973,2012,CEDAR,NE,76
2974,2012,CENTRE,PA,3757
2975,2012,CHAFFEE,CO,567
2976,2012,CHAMPAIGN,OH,1936
